År,Måned,Dag,Tid,Volum totalt,Lufttemperatur,Relativ luftfuktighet,Lufttrykk
2016,1,9,20,118,-0.2,51.0,991.8
2016,1,9,21,88,-0.6,52.0,991.4
2016,1,9,22,115,-0.6,54.0,991.1
2016,1,9,23,110,-0.8,52.0,990.4
2016,1,10,0,89,-0.6,52.0,990.3
2016,1,10,1,82,-0.3,52.0,989.1
2016,1,10,2,84,0.9,46.0,988.2
2016,1,10,3,67,1.5,47.0,986.9
2016,1,10,4,28,1.8,48.0,985.9
2016,1,10,5,32,1.3,50.0,985.4
2016,1,10,6,34,1.6,50.0,984.2
2016,1,10,7,51,2.1,50.0,983.2
2016,1,10,8,104,3.1,55.0,982.5
2016,1,10,9,130,1.5,69.0,982.2
2016,1,10,10,156,2.6,69.0,981.7
2016,1,10,11,270,3.3,60.0,981.0
2016,1,10,12,304,3.3,55.0,979.7
2016,1,10,13,371,4.0,52.0,979.3
2016,1,10,14,362,3.8,52.0,978.5
2016,1,10,15,399,3.9,48.0,978.3
2016,1,10,16,323,5.2,47.0,978.5
2016,1,10,17,310,5.4,46.0,978.6
2016,1,10,18,309,4.9,44.0,978.5
2016,1,10,19,221,5.2,42.0,978.5
2016,1,10,20,173,5.2,42.0,978.8
2016,1,10,21,120,5.6,42.0,979.5
2016,1,10,22,87,5.3,43.0,979.3
2016,1,10,23,48,5.5,43.0,979.3
2016,1,11,0,22,5.5,45.0,980.0
2016,1,11,1,20,5.3,45.0,980.0
2016,1,11,2,24,5.7,46.0,980.2
2016,1,11,3,15,5.7,47.0,980.2
2016,1,11,4,30,5.4,47.0,980.2
2016,1,11,5,191,5.4,48.0,980.2
2016,1,11,6,439,5.4,47.0,980.3
2016,1,11,7,536,6.1,46.0,980.5
2016,1,11,8,352,5.1,46.0,981.2
2016,1,11,9,361,4.7,44.0,981.7
2016,1,11,10,350,5.3,42.0,982.2
2016,1,11,11,347,5.1,45.0,982.3
2016,1,11,12,365,4.5,50.0,982.7
2016,1,11,13,378,3.8,53.0,983.0
2016,1,11,14,582,2.4,55.0,983.2
2016,1,11,15,439,2.0,59.0,983.5
2016,1,11,16,319,1.9,57.0,983.9
2016,1,11,17,283,1.2,60.0,984.2
2016,1,11,18,225,1.1,60.0,984.5
2016,1,11,19,211,0.5,60.0,984.7
2016,1,11,20,170,0.0,62.0,984.9
2016,1,11,21,135,-0.2,63.0,985.2
2016,1,11,22,62,-0.8,65.0,985.4
2016,1,11,23,42,-0.7,64.0,985.5
2016,1,12,0,29,-0.9,64.0,985.9
2016,1,12,1,27,-1.6,68.0,986.0
2016,1,12,2,15,-1.4,68.0,986.4
2016,1,12,3,9,-1.7,68.0,986.9
2016,1,12,4,35,-1.8,70.0,987.1
2016,1,12,5,196,-1.7,71.0,987.2
2016,1,12,6,444,-1.9,72.0,987.2
2016,1,12,7,549,-2.2,72.0,987.6
2016,1,12,8,394,-1.9,73.0,988.1
2016,1,12,9,354,-1.9,74.0,988.4
2016,1,12,10,288,-1.2,72.0,988.7
2016,1,12,11,389,-0.7,71.0,989.1
2016,1,12,12,364,-0.5,68.0,989.2
2016,1,12,13,476,-0.4,70.0,989.4
2016,1,12,14,589,-0.3,69.0,989.9
2016,1,12,15,509,-0.2,65.0,990.3
2016,1,12,16,341,-0.2,65.0,990.8
2016,1,12,17,285,-0.2,68.0,991.1
2016,1,12,18,270,-0.3,67.0,991.3
2016,1,12,19,208,0.2,63.0,991.6
2016,1,12,20,167,0.2,65.0,992.1
2016,1,12,21,156,0.4,65.0,992.4
2016,1,12,22,77,0.1,65.0,992.8
2016,1,12,23,29,0.4,64.0,993.1
2016,1,13,0,25,0.5,66.0,993.3
2016,1,13,1,17,0.5,65.0,993.6
2016,1,13,2,27,0.8,64.0,994.0
2016,1,13,3,19,0.7,68.0,994.1
2016,1,13,4,32,0.9,66.0,994.3
2016,1,13,5,207,1.2,62.0,994.5
2016,1,13,6,456,1.9,63.0,994.8
2016,1,13,7,673,2.1,64.0,994.8
2016,1,13,8,405,2.1,65.0,995.3
2016,1,13,9,409,2.2,68.0,995.6
2016,1,13,10,419,,,
2016,1,13,11,381,0.7,87.0,996.3
2016,1,13,12,430,1.3,81.0,996.3
2016,1,13,13,439,0.8,85.0,996.5
2016,1,13,14,693,1.5,79.0,996.5
2016,1,13,15,585,1.4,79.0,996.8
2016,1,13,16,384,1.4,78.0,996.7
2016,1,13,17,277,0.7,83.0,997.0
2016,1,13,18,273,0.5,86.0,996.8
2016,1,13,19,237,0.9,83.0,997.2
2016,1,13,20,207,0.6,88.0,997.3
2016,1,13,21,136,0.9,84.0,997.5
2016,1,13,22,94,0.7,85.0,997.8
2016,1,13,23,48,0.9,86.0,998.0
2016,1,14,0,30,1.1,83.0,998.0
2016,1,14,1,21,1.1,85.0,998.0
2016,1,14,2,20,1.3,82.0,998.0
2016,1,14,3,23,1.3,83.0,998.2
2016,1,14,4,29,1.3,81.0,998.0
2016,1,14,5,188,1.6,81.0,997.8
2016,1,14,6,468,1.6,78.0,997.8
2016,1,14,7,612,1.8,78.0,997.5
2016,1,14,8,412,1.7,78.0,998.0
2016,1,14,9,384,1.9,78.0,998.3
2016,1,14,10,379,1.8,77.0,998.7
2016,1,14,11,370,2.1,76.0,998.8
2016,1,14,12,460,2.1,77.0,999.0
2016,1,14,13,473,2.3,73.0,998.7
2016,1,14,14,679,2.1,73.0,998.8
2016,1,14,15,557,2.0,73.0,999.0
2016,1,14,16,358,1.8,76.0,999.0
2016,1,14,17,386,1.6,77.0,999.4
2016,1,14,18,294,0.5,85.0,999.9
2016,1,14,19,224,0.7,83.0,1000.2
2016,1,14,20,200,1.0,81.0,1000.5
2016,1,14,21,157,1.0,75.0,1000.9
2016,1,14,22,89,-0.3,85.0,1001.5
2016,1,14,23,52,-0.8,91.0,1002.0
2016,1,15,0,35,-1.2,90.0,1002.6
2016,1,15,1,48,-0.6,83.0,1002.6
2016,1,15,2,51,-0.5,83.0,1002.6
2016,1,15,3,37,-0.5,80.0,1002.7
2016,1,15,4,37,-0.8,86.0,1002.9
2016,1,15,5,194,-0.4,83.0,1003.1
2016,1,15,6,457,0.5,77.0,1003.1
2016,1,15,7,637,0.5,76.0,1003.6
2016,1,15,8,424,0.9,74.0,1003.9
2016,1,15,9,411,1.2,73.0,1004.4
2016,1,15,10,418,1.1,75.0,1004.6
2016,1,15,11,436,0.9,78.0,1004.7
2016,1,15,12,516,-0.2,90.0,1004.9
2016,1,15,13,573,-0.2,93.0,1004.9
2016,1,15,14,527,-0.2,94.0,1004.7
2016,1,15,15,501,-0.1,94.0,1004.2
2016,1,15,16,475,0.3,94.0,1003.6
2016,1,15,17,468,0.5,95.0,1004.6
2016,1,15,18,245,0.5,88.0,1005.8
2016,1,15,19,193,-0.5,78.0,1007.3
2016,1,15,20,148,-1.5,67.0,1007.9
2016,1,15,21,134,-2.1,66.0,1008.4
2016,1,15,22,120,-2.7,63.0,1009.3
2016,1,15,23,91,-2.7,61.0,1009.8
2016,1,16,0,68,-2.7,62.0,1010.0
2016,1,16,1,74,-3.6,59.0,1010.3
2016,1,16,2,58,-3.6,58.0,1010.6
2016,1,16,3,61,-3.7,59.0,1010.8
2016,1,16,4,24,-3.0,58.0,1011.3
2016,1,16,5,46,-3.2,57.0,1011.6
2016,1,16,6,82,-2.6,50.0,1013.2
2016,1,16,7,59,-2.5,52.0,1013.8
2016,1,16,8,88,-1.9,40.0,1014.3
2016,1,16,9,133,-1.6,34.0,1015.4
2016,1,16,10,169,-1.6,40.0,1015.9
2016,1,16,11,239,-2.7,55.0,1016.2
2016,1,16,12,250,-3.1,56.0,1016.5
2016,1,16,13,257,-2.8,59.0,1016.7
2016,1,16,14,238,-3.2,62.0,1016.9
2016,1,16,15,229,-3.1,62.0,1017.0
2016,1,16,16,237,-3.9,67.0,1017.5
2016,1,16,17,215,-4.4,69.0,1017.7
2016,1,16,18,218,-4.4,69.0,1018.0
2016,1,16,19,162,-4.7,73.0,1018.4
2016,1,16,20,131,-5.6,73.0,1018.7
2016,1,16,21,99,-5.8,75.0,1018.9
2016,1,16,22,113,-5.6,76.0,1018.9
2016,1,16,23,95,-5.8,80.0,1019.2
2016,1,17,0,85,-5.6,79.0,1019.2
2016,1,17,1,81,-6.4,82.0,1019.2
2016,1,17,2,80,-6.5,83.0,1019.2
2016,1,17,3,57,-6.2,83.0,1019.1
2016,1,17,4,38,-6.6,84.0,1018.9
2016,1,17,5,32,-6.7,81.0,1018.9
2016,1,17,6,29,-6.0,81.0,1018.9
2016,1,17,7,59,-6.5,83.0,1018.9
2016,1,17,8,78,-6.3,83.0,1018.6
2016,1,17,9,115,-6.9,81.0,1018.7
2016,1,17,10,128,-5.0,75.0,1018.6
2016,1,17,11,205,-4.9,75.0,1018.6
2016,1,17,12,217,-4.7,72.0,1018.4
2016,1,17,13,302,-3.6,72.0,1017.9
2016,1,17,14,277,-2.9,68.0,1017.4
2016,1,17,15,303,-3.1,67.0,1016.4
2016,1,17,16,279,-4.0,71.0,1016.2
2016,1,17,17,202,-3.1,74.0,1015.9
2016,1,17,18,244,-2.9,69.0,1015.4
2016,1,17,19,211,-2.3,70.0,1015.0
2016,1,17,20,161,-2.6,82.0,1014.2
2016,1,17,21,117,-2.7,80.0,1013.5
2016,1,17,22,93,-2.3,71.0,1013.2
2016,1,17,23,35,-1.7,72.0,1012.8
2016,1,18,0,28,-2.0,81.0,1012.3
2016,1,18,1,20,-2.3,88.0,1011.8
2016,1,18,2,19,-2.0,85.0,1011.3
2016,1,18,3,15,-1.8,81.0,1010.5
2016,1,18,4,32,-1.6,83.0,1010.1
2016,1,18,5,186,-1.5,84.0,1009.5
2016,1,18,6,442,-1.5,84.0,1008.8
2016,1,18,7,538,-1.7,91.0,1008.4
2016,1,18,8,442,-1.1,88.0,1007.9
2016,1,18,9,358,-1.1,84.0,1007.6
2016,1,18,10,364,-0.3,80.0,1007.6
2016,1,18,11,357,0.1,80.0,1007.1
2016,1,18,12,414,0.4,80.0,1006.9
2016,1,18,13,427,-0.3,88.0,1006.3
2016,1,18,14,591,-0.3,92.0,1005.8
2016,1,18,15,518,-0.3,93.0,1005.6
2016,1,18,16,313,-0.3,93.0,1005.4
2016,1,18,17,266,-0.5,93.0,1004.9
2016,1,18,18,245,-0.7,93.0,1005.1
2016,1,18,19,203,-1.5,93.0,1004.7
2016,1,18,20,188,-2.1,93.0,1004.9
2016,1,18,21,272,-2.4,93.0,1004.7
2016,1,18,22,189,-2.6,93.0,1004.9
2016,1,18,23,59,-3.2,92.0,1004.7
2016,1,19,0,45,-2.7,90.0,1004.7
2016,1,19,1,18,-2.7,84.0,1004.9
2016,1,19,2,24,-4.7,87.0,1004.6
2016,1,19,3,21,-4.5,88.0,1004.4
2016,1,19,4,48,-5.1,88.0,1004.4
2016,1,19,5,181,-5.2,89.0,1004.2
2016,1,19,6,432,-4.9,88.0,1004.4
2016,1,19,7,563,-5.6,88.0,1004.4
2016,1,19,8,411,-5.5,87.0,1004.6
2016,1,19,9,350,-5.6,87.0,1004.6
2016,1,19,10,381,-5.3,87.0,1004.7
2016,1,19,11,390,-2.7,83.0,1004.9
2016,1,19,12,399,-2.9,81.0,1004.9
2016,1,19,13,457,-2.7,81.0,1004.9
2016,1,19,14,633,-2.6,79.0,1005.1
2016,1,19,15,524,-2.7,79.0,1005.2
2016,1,19,16,338,-3.2,81.0,1005.4
2016,1,19,17,350,-4.0,81.0,1005.4
2016,1,19,18,289,-4.2,85.0,1005.6
2016,1,19,19,208,-4.3,85.0,1005.9
2016,1,19,20,178,-5.4,86.0,1006.3
2016,1,19,21,139,-5.3,86.0,1006.4
2016,1,19,22,84,-5.2,87.0,1006.4
2016,1,19,23,46,-5.8,88.0,1006.9
2016,1,20,0,35,-5.7,88.0,1007.1
2016,1,20,1,30,-6.1,88.0,1007.4
2016,1,20,2,48,-6.3,87.0,1007.6
2016,1,20,3,20,-6.4,86.0,1007.8
2016,1,20,4,37,-6.6,86.0,1007.6
2016,1,20,5,184,-6.7,85.0,1008.1
2016,1,20,6,459,-6.0,87.0,1008.4
2016,1,20,7,601,-7.3,87.0,1009.0
2016,1,20,8,394,-6.9,86.0,1009.3
2016,1,20,9,381,-5.9,86.0,1010.0
2016,1,20,10,383,-4.9,83.0,1010.3
2016,1,20,11,386,-4.7,79.0,1011.0
2016,1,20,12,366,-3.8,76.0,1011.1
2016,1,20,13,506,-3.8,73.0,1011.3
2016,1,20,14,628,-4.2,79.0,1011.8
2016,1,20,15,520,-4.4,78.0,1012.0
2016,1,20,16,415,-5.0,82.0,1012.5
2016,1,20,17,304,-5.5,83.0,1012.8
2016,1,20,18,288,-5.9,83.0,1013.3
2016,1,20,19,216,-6.5,83.0,1013.5
2016,1,20,20,139,-6.3,83.0,1013.8
2016,1,20,21,115,-7.0,85.0,1014.0
2016,1,20,22,88,-5.9,84.0,1014.3
2016,1,20,23,49,-5.7,83.0,1014.3
2016,1,21,0,31,-5.9,84.0,1014.7
2016,1,21,1,24,-5.8,82.0,1015.0
2016,1,21,2,25,-6.5,84.0,1015.4
2016,1,21,3,20,-6.8,83.0,1015.0
2016,1,21,4,32,-5.3,83.0,1015.0
2016,1,21,5,187,-4.8,77.0,1014.7
2016,1,21,6,428,-5.7,82.0,1015.0
2016,1,21,7,614,-6.2,83.0,1015.2
2016,1,21,8,415,-6.1,78.0,1015.5
2016,1,21,9,375,-5.6,76.0,1015.9
2016,1,21,10,317,-4.1,73.0,1016.2
2016,1,21,11,290,-3.2,73.0,1015.9
2016,1,21,12,399,-1.5,62.0,1016.0
2016,1,21,13,443,-1.6,66.0,1015.7
2016,1,21,14,637,-0.7,61.0,1015.9
2016,1,21,15,565,-0.9,60.0,1015.9
2016,1,21,16,368,-0.5,56.0,1015.7
2016,1,21,17,332,-0.7,57.0,1016.0
2016,1,21,18,327,-1.1,61.0,1016.4
2016,1,21,19,219,0.5,52.0,1016.2
2016,1,21,20,195,0.7,50.0,1016.0
2016,1,21,21,145,0.5,50.0,1015.9
2016,1,21,22,83,0.5,52.0,1015.5
2016,1,21,23,56,0.9,56.0,1015.7
2016,1,22,0,36,1.3,57.0,1015.2
2016,1,22,1,40,1.9,60.0,1014.7
2016,1,22,2,35,1.9,59.0,1014.5
2016,1,22,3,25,2.5,57.0,1014.0
2016,1,22,4,27,3.0,59.0,1013.2
2016,1,22,5,197,3.7,62.0,1012.2
2016,1,22,6,419,3.9,62.0,1011.5
2016,1,22,7,585,4.3,63.0,1010.8
2016,1,22,8,395,4.6,63.0,1010.6
2016,1,22,9,397,4.7,67.0,1010.3
2016,1,22,10,411,5.2,65.0,1009.5
2016,1,22,11,444,5.6,64.0,1009.0
2016,1,22,12,475,5.8,65.0,1007.8
2016,1,22,13,579,6.1,61.0,1006.8
2016,1,22,14,688,6.1,58.0,1006.6
2016,1,22,15,517,6.4,57.0,1005.8
2016,1,22,16,325,6.3,56.0,1004.9
2016,1,22,17,315,6.3,55.0,1004.9
2016,1,22,18,245,5.9,56.0,1004.7
2016,1,22,19,184,5.4,57.0,1004.2
2016,1,22,20,152,4.5,66.0,1004.2
2016,1,22,21,111,3.6,75.0,1003.9
2016,1,22,22,114,2.6,82.0,1004.2
2016,1,22,23,91,2.3,86.0,1004.4
2016,1,23,0,79,2.6,85.0,1004.6
2016,1,23,1,64,3.0,87.0,1004.9
2016,1,23,2,62,3.6,83.0,1005.1
2016,1,23,3,53,3.8,85.0,1005.4
2016,1,23,4,23,3.9,84.0,1005.9
2016,1,23,5,48,4.3,82.0,1006.4
2016,1,23,6,53,4.4,83.0,1007.1
2016,1,23,7,64,4.3,85.0,1007.6
2016,1,23,8,106,4.5,87.0,1008.3
2016,1,23,9,154,4.5,88.0,1008.8
2016,1,23,10,256,4.3,90.0,1009.6
2016,1,23,11,290,4.5,92.0,1010.5
2016,1,23,12,311,4.5,93.0,1011.0
2016,1,23,13,328,4.8,93.0,1011.5
2016,1,23,14,329,5.3,94.0,1012.0
2016,1,23,15,307,5.5,94.0,1012.3
2016,1,23,16,250,5.7,94.0,1012.5
2016,1,23,17,247,5.8,93.0,1012.8
2016,1,23,18,224,5.6,93.0,1012.8
2016,1,23,19,160,5.6,89.0,1012.5
2016,1,23,20,160,5.5,90.0,1012.8
2016,1,23,21,112,5.6,90.0,1012.5
2016,1,23,22,97,5.5,91.0,1012.2
2016,1,23,23,130,5.1,93.0,1012.5
2016,1,24,0,96,5.8,93.0,1012.7
2016,1,24,1,94,5.9,94.0,1012.5
2016,1,24,2,118,6.1,94.0,1012.7
2016,1,24,3,60,6.4,93.0,1012.7
2016,1,24,4,41,6.3,92.0,1012.7
2016,1,24,5,44,6.3,92.0,1012.8
2016,1,24,6,25,6.2,93.0,1012.0
2016,1,24,7,42,6.3,92.0,1011.8
2016,1,24,8,66,6.5,89.0,1011.5
2016,1,24,9,136,6.5,89.0,1011.6
2016,1,24,10,179,6.6,88.0,1011.3
2016,1,24,11,236,6.4,91.0,1010.6
2016,1,24,12,303,6.3,91.0,1009.8
2016,1,24,13,378,5.9,92.0,1009.5
2016,1,24,14,333,5.7,93.0,1009.0
2016,1,24,15,375,5.7,94.0,1008.3
2016,1,24,16,273,5.7,94.0,1007.8
2016,1,24,17,265,5.9,93.0,1007.3
2016,1,24,18,302,6.2,92.0,1007.3
2016,1,24,19,255,6.5,90.0,1007.1
2016,1,24,20,169,6.7,89.0,1007.1
2016,1,24,21,147,6.9,89.0,1006.8
2016,1,24,22,77,6.9,90.0,1006.9
2016,1,24,23,32,6.7,92.0,1007.1
2016,1,25,0,24,6.7,93.0,1007.3
2016,1,25,1,17,6.7,94.0,1006.9
2016,1,25,2,19,7.3,94.0,1006.8
2016,1,25,3,19,7.3,94.0,1006.3
2016,1,25,4,36,8.2,92.0,1005.8
2016,1,25,5,184,8.8,89.0,1005.1
2016,1,25,6,451,9.1,87.0,1004.7
2016,1,25,7,599,8.8,89.0,1004.2
2016,1,25,8,425,9.0,91.0,1004.4
2016,1,25,9,400,9.1,91.0,1004.2
2016,1,25,10,427,10.0,89.0,1003.6
2016,1,25,11,408,10.3,88.0,1002.7
2016,1,25,12,420,10.7,86.0,1002.0
2016,1,25,13,489,12.1,81.0,999.9
2016,1,25,14,661,12.0,80.0,1000.2
2016,1,25,15,532,11.1,83.0,999.0
2016,1,25,16,413,11.4,80.0,997.7
2016,1,25,17,349,11.5,78.0,995.8
2016,1,25,18,303,11.6,75.0,995.0
2016,1,25,19,228,9.4,83.0,994.6
2016,1,25,20,214,8.5,90.0,994.5
2016,1,25,21,146,8.4,90.0,993.5
2016,1,25,22,80,8.4,91.0,993.1
2016,1,25,23,59,8.2,92.0,992.8
2016,1,26,0,28,6.5,90.0,995.0
2016,1,26,1,10,6.6,87.0,995.8
2016,1,26,2,19,7.1,80.0,997.2
2016,1,26,3,7,6.6,74.0,998.2
2016,1,26,4,35,5.1,83.0,998.2
2016,1,26,5,186,5.1,86.0,998.3
2016,1,26,6,491,4.9,83.0,998.2
2016,1,26,7,631,4.3,83.0,997.8
2016,1,26,8,419,4.5,86.0,997.0
2016,1,26,9,381,5.0,84.0,996.3
2016,1,26,10,433,5.3,85.0,995.3
2016,1,26,11,448,,,
2016,1,26,12,448,,,
2016,1,26,13,541,,,
2016,1,26,14,686,,,
2016,1,26,15,572,,,
2016,1,26,16,378,,,
2016,1,26,17,365,4.2,87.0,980.0
2016,1,26,18,285,4.7,87.0,978.0
2016,1,26,19,262,5.6,90.0,976.8
2016,1,26,20,178,6.5,93.0,975.9
2016,1,26,21,148,7.8,93.0,975.9
2016,1,26,22,74,8.5,93.0,976.5
2016,1,26,23,39,8.5,94.0,977.3
2016,1,27,0,33,8.3,94.0,978.3
2016,1,27,1,25,7.9,94.0,979.1
2016,1,27,2,39,7.7,94.0,980.5
2016,1,27,3,14,7.0,93.0,981.7
2016,1,27,4,26,6.6,92.0,983.0
2016,1,27,5,220,6.5,91.0,983.5
2016,1,27,6,497,6.7,89.0,984.5
2016,1,27,7,650,6.2,89.0,985.5
2016,1,27,8,403,6.0,87.0,985.9
2016,1,27,9,428,5.7,88.0,986.4
2016,1,27,10,428,5.4,90.0,986.7
2016,1,27,11,449,5.3,92.0,986.7
2016,1,27,12,423,5.9,89.0,986.2
2016,1,27,13,480,5.9,80.0,985.5
2016,1,27,14,691,5.4,84.0,984.5
2016,1,27,15,532,4.7,86.0,983.7
2016,1,27,16,433,4.7,83.0,982.7
2016,1,27,17,341,4.5,85.0,982.3
2016,1,27,18,293,4.4,87.0,981.8
2016,1,27,19,234,4.7,82.0,981.3
2016,1,27,20,196,4.6,81.0,981.5
2016,1,27,21,125,4.0,86.0,982.0
2016,1,27,22,71,3.8,86.0,982.7
2016,1,27,23,42,3.4,87.0,983.4
2016,1,28,0,28,3.5,86.0,983.9
2016,1,28,1,28,2.1,90.0,984.9
2016,1,28,2,27,2.5,92.0,985.7
2016,1,28,3,15,3.3,91.0,986.4
2016,1,28,4,36,3.1,92.0,987.7
2016,1,28,5,198,2.9,91.0,989.4
2016,1,28,6,484,2.6,91.0,990.4
2016,1,28,7,685,3.3,88.0,991.4
2016,1,28,8,432,3.8,80.0,992.8
2016,1,28,9,420,4.3,77.0,993.8
2016,1,28,10,419,3.7,79.0,994.5
2016,1,28,11,455,4.5,80.0,995.0
2016,1,28,12,383,5.0,76.0,995.1
2016,1,28,13,530,4.7,78.0,995.3
2016,1,28,14,670,4.3,87.0,995.1
2016,1,28,15,547,5.4,81.0,995.1
2016,1,28,16,434,4.7,84.0,995.1
2016,1,28,17,348,4.9,85.0,994.8
2016,1,28,18,335,5.4,86.0,994.6
2016,1,28,19,253,4.9,89.0,994.0
2016,1,28,20,195,6.0,85.0,993.3
2016,1,28,21,151,5.7,86.0,992.8
2016,1,28,22,93,5.3,90.0,992.3
2016,1,28,23,51,5.3,90.0,991.1
2016,1,29,0,39,5.6,91.0,990.1
2016,1,29,1,40,5.8,90.0,988.7
2016,1,29,2,40,5.6,92.0,987.2
2016,1,29,3,23,,,
2016,1,29,4,38,,,
2016,1,29,5,201,,,
2016,1,29,6,445,,,
2016,1,29,7,702,,,
2016,1,29,8,411,6.2,88.0,976.5
2016,1,29,9,466,,,
2016,1,29,10,553,8.1,90.0,971.6
2016,1,29,11,629,8.2,89.0,969.2
2016,1,29,12,511,7.9,88.0,968.5
2016,1,29,13,467,7.7,73.0,971.7
2016,1,29,14,430,7.9,63.0,973.3
2016,1,29,15,340,6.8,65.0,974.4
2016,1,29,16,313,5.6,78.0,975.6
2016,1,29,17,230,6.1,68.0,976.3
2016,1,29,18,187,6.4,68.0,977.0
2016,1,29,19,147,6.4,62.0,978.5
2016,1,29,20,135,5.7,64.0,980.0
2016,1,29,21,145,6.5,61.0,980.0
2016,1,29,22,116,5.6,67.0,980.2
2016,1,29,23,94,4.9,75.0,979.3
2016,1,30,0,73,4.6,78.0,979.0
2016,1,30,1,62,6.2,69.0,977.5
2016,1,30,2,68,6.5,72.0,974.6
2016,1,30,3,41,4.0,86.0,972.1
2016,1,30,4,29,2.1,86.0,973.6
2016,1,30,5,41,2.3,78.0,974.6
2016,1,30,6,49,3.2,67.0,974.3
2016,1,30,7,85,1.3,83.0,974.3
2016,1,30,8,86,2.5,80.0,974.6
2016,1,30,9,183,3.7,72.0,974.3
2016,1,30,10,252,0.8,89.0,974.9
2016,1,30,11,305,2.3,83.0,975.4
2016,1,30,12,340,3.0,74.0,975.1
2016,1,30,13,346,2.1,80.0,974.8
2016,1,30,14,341,1.0,90.0,974.8
2016,1,30,15,322,1.5,90.0,974.1
2016,1,30,16,315,2.1,87.0,973.3
2016,1,30,17,254,1.6,90.0,972.1
2016,1,30,18,215,2.0,89.0,970.4
2016,1,30,19,202,1.3,92.0,969.4
2016,1,30,20,135,3.3,88.0,968.7
2016,1,30,21,134,3.0,88.0,967.9
2016,1,30,22,126,3.0,87.0,968.0
2016,1,30,23,111,1.8,90.0,971.7
2016,1,31,0,88,2.1,89.0,973.8
2016,1,31,1,105,2.1,89.0,974.8
2016,1,31,2,125,1.7,90.0,975.8
2016,1,31,3,58,1.5,91.0,977.3
2016,1,31,4,46,1.5,92.0,977.6
2016,1,31,5,33,2.1,90.0,978.8
2016,1,31,6,46,1.5,92.0,979.1
2016,1,31,7,50,1.7,92.0,980.2
2016,1,31,8,69,1.5,90.0,980.8
2016,1,31,9,129,2.0,81.0,981.3
2016,1,31,10,176,0.6,86.0,982.0
2016,1,31,11,228,1.2,85.0,982.0
2016,1,31,12,251,0.3,90.0,982.7
2016,1,31,13,346,0.7,92.0,982.7
2016,1,31,14,283,0.2,93.0,984.0
2016,1,31,15,350,-0.3,94.0,985.0
2016,1,31,16,310,-0.2,94.0,985.9
2016,1,31,17,260,0.4,93.0,986.2
2016,1,31,18,262,0.3,93.0,987.4
2016,1,31,19,235,0.5,91.0,987.7
2016,1,31,20,156,0.5,93.0,988.4
2016,1,31,21,228,0.8,93.0,989.4
2016,1,31,22,165,1.4,92.0,990.3
2016,1,31,23,56,1.1,91.0,991.3
2016,2,1,0,29,1.1,90.0,991.9
2016,2,1,1,16,0.9,90.0,992.3
2016,2,1,2,14,0.6,86.0,992.3
2016,2,1,3,20,0.8,81.0,991.9
2016,2,1,4,35,1.4,78.0,991.6
2016,2,1,5,209,1.3,83.0,990.3
2016,2,1,6,421,1.5,82.0,988.9
2016,2,1,7,539,1.8,84.0,988.2
2016,2,1,8,441,2.2,80.0,986.0
2016,2,1,9,375,1.3,88.0,983.2
2016,2,1,10,407,1.3,88.0,980.3
2016,2,1,11,279,1.4,91.0,978.3
2016,2,1,12,424,2.4,90.0,976.6
2016,2,1,13,454,4.7,91.0,974.4
2016,2,1,14,579,6.1,93.0,973.9
2016,2,1,15,508,7.2,89.0,973.1
2016,2,1,16,382,7.5,71.0,974.1
2016,2,1,17,281,7.3,73.0,974.3
2016,2,1,18,287,6.8,69.0,974.3
2016,2,1,19,230,5.6,72.0,974.4
2016,2,1,20,171,6.0,70.0,974.4
2016,2,1,21,140,5.9,72.0,974.4
2016,2,1,22,77,3.9,80.0,974.1
2016,2,1,23,31,3.8,84.0,973.8
2016,2,2,0,24,4.7,86.0,973.3
2016,2,2,1,15,5.4,86.0,972.9
2016,2,2,2,14,5.2,84.0,972.7
2016,2,2,3,18,4.7,89.0,971.9
2016,2,2,4,32,5.2,87.0,970.7
2016,2,2,5,217,4.6,89.0,969.7
2016,2,2,6,423,4.5,91.0,968.9
2016,2,2,7,552,5.1,92.0,968.2
2016,2,2,8,462,5.3,91.0,967.7
2016,2,2,9,399,5.2,90.0,967.4
2016,2,2,10,462,5.4,91.0,966.9
2016,2,2,11,409,5.0,92.0,966.2
2016,2,2,12,407,5.2,88.0,965.7
2016,2,2,13,486,5.6,80.0,965.7
2016,2,2,14,570,5.7,83.0,966.7
2016,2,2,15,513,4.7,87.0,967.9
2016,2,2,16,416,3.4,90.0,969.5
2016,2,2,17,370,3.1,90.0,971.6
2016,2,2,18,299,3.8,87.0,973.4
2016,2,2,19,244,4.1,80.0,975.1
2016,2,2,20,191,4.2,69.0,977.0
2016,2,2,21,158,4.1,70.0,979.0
2016,2,2,22,63,3.7,79.0,980.7
2016,2,2,23,37,3.5,77.0,982.7
2016,2,3,0,28,2.3,83.0,984.2
2016,2,3,1,21,2.1,84.0,985.7
2016,2,3,2,26,2.1,88.0,986.7
2016,2,3,3,25,1.9,87.0,987.4
2016,2,3,4,32,1.1,90.0,987.6
2016,2,3,5,195,1.2,90.0,988.2
2016,2,3,6,395,1.4,88.0,988.6
2016,2,3,7,542,1.5,89.0,989.4
2016,2,3,8,434,0.3,92.0,991.1
2016,2,3,9,370,1.7,92.0,992.3
2016,2,3,10,398,2.8,86.0,993.5
2016,2,3,11,377,3.4,74.0,994.3
